Rank,Fragment SMILES,Score
2820,*N1C=CCC=NC1=O,0.27548688650131226
2821,*CCCC1CCN(C)CC1,0.27548307180404663
2822,*C(C(=O)N(C)C)C(C)(C)C,0.2754004895687103
2823,*C1CCCCN1C,0.27534639835357666
2824,*CC1OCC(O)C1O,0.27521052956581116
2825,*C1CCC(C(=O)O)CC1,0.2751372158527374
2826,*C1(O)CCCCC1CC,0.2750495672225952
2827,*C(C)=CCOC(=O)C(C)C,0.27482688426971436
2828,*CN1CCC(N)CC1,0.27468809485435486
2829,*Nc1co[nH]c1=O,0.2746661901473999
2830,*C1CCC(C(C)(C)O)CC1,0.274576872587204
2831,*OCCSc1nc[nH]n1,0.27448776364326477
2832,*CCC1CNCCO1,0.2743779420852661
2833,*C(=O)NC1CCOCC1,0.2743567228317261
2834,*C(=O)CC(N)C(=O)O,0.27425169944763184
2835,*C(CC(C)C)C(=O)NC,0.2742329239845276
2836,*C(O)C(CC(C)C)NC,0.27422475814819336
2837,*CC(CCC(=O)O)C(=O)O,0.2742046117782593
2838,*NC1CCN(C(C)C)CC1,0.2741629183292389
2839,*C(=O)C(=O)NC1CC1,0.27378371357917786
2840,*NC(CCCN)C(=O)O,0.27371183037757874
2841,*CC1CCC(N(C)C)CC1,0.27371081709861755
2842,*Nc1cnn(C)c1,0.2736853063106537
2843,*NCc1c[nH]cn1,0.27364420890808105
2844,*N1CC(O)C(OC)C1,0.27353787422180176
2845,*SCc1ccco1,0.27337032556533813
2846,*C1CC2CC2C1=O,0.2733670175075531
2847,*C1OC(CO)C1CO,0.2733522355556488
2848,*C=CC(C)=CC(=O)NCC,0.27326154708862305
2849,*N1CCC(CCO)CC1,0.2732400596141815
2850,*NC1CCC(N(C)C)CC1,0.27318739891052246
2851,*NC(=O)C(N)C(C)CC,0.2731771469116211
2852,*n1ccnc1C,0.27315574884414673
2853,*C(N)CCC(N)C(=O)O,0.2730841636657715
2854,*CC(=O)NCCCCC,0.2730551064014435
2855,*C(NC(C)=O)C(C)CC,0.2730299234390259
2856,*c1ccno1,0.27302682399749756
2857,*CC[N+]1(CCO)CCCC1,0.27298811078071594
2858,*C(=O)CC(O)C[N+](C)(C)C,0.2729392349720001
2859,*C(CCCCN)C(=O)O,0.2729340195655823
2860,*N1CCC(O)NC1=O,0.2728976309299469
2861,*C=CCCCC(=O)NCC,0.27288612723350525
2862,*NC(O)C(CC(C)C)NC,0.27283841371536255
2863,*Sc1cncnc1,0.2727693021297455
2864,*CCNC(=O)CCCC#C,0.2727547883987427
2865,*C1CCN(CC(C)C)CC1,0.2727210223674774
2866,*N(C)C1CCN(C)CC1,0.2726435661315918
2867,*CCC(=O)NCCCCC,0.2726134955883026
2868,*N1CCN(C(C)=O)CC1,0.27259060740470886
2869,*CC(N)CCN(C)C(=N)N,0.2724449634552002
2870,*C(=O)C(O)C(C)(C)CO,0.27243009209632874
2871,*Nn1ccoc1=O,0.2723989188671112
2872,*C[N+]1([O-])CCCCC1,0.27226608991622925
2873,*C(C(=O)O)=C(C)C(=O)O,0.2722299098968506
2874,*CC1CCC(C(=O)O)CC1,0.2722023129463196
2875,*CC1CCNCC1F,0.2719251811504364
2876,*CC1(C(N)=O)CC1,0.2719005346298218
2877,*N1CC2CCCC2C1,0.27186426520347595
2878,*n1cnc(C)c1,0.2718617916107178
2879,*C1CC2CC2C1O,0.2718178629875183
2880,*N(C)CC1COCCO1,0.27179229259490967
2881,*C(N)C(F)=C1CCCC1,0.2717713415622711
2882,*OC1CCN(C)CC1,0.2717649042606354
2883,*C(=O)C(C#N)C(=O)CC,0.27176281809806824
2884,*C(N)CC1CNCN1,0.27174434065818787
2885,*NC(CCCCN)C(N)=O,0.27171459794044495
2886,*CC(=O)NCCCCCN,0.271668940782547
2887,*NC(CCC(=O)O)C(=O)O,0.2716572880744934
2888,*B1OC(C)CC(C)(C)O1,0.2715224027633667
2889,*C[N+]1(CCO)CCCC1,0.27146753668785095
2890,*NC(=O)C(O)C(C)(C)C,0.2714110016822815
2891,*c1cncs1,0.27135926485061646
2892,*C(C)(CC(=O)O)C(=O)O,0.2713284194469452
2893,*CNCc1ncc[nH]1,0.2712830603122711
2894,*C(=O)C1CCNCC1,0.2712687849998474
2895,*N1CCC(C)(O)C1,0.2711999714374542
2896,*N1CCOC1=O,0.2710912823677063
2897,*C(C)NC(=O)C(C)O,0.2710193991661072
2898,*CCc1ncc[nH]1,0.27084943652153015
2899,*C(C)CCCN(CC)CC,0.2708432674407959
2900,*N1CCC(C)(CN)CC1,0.27077195048332214
2901,*OCC1CC(O)CN1,0.27076011896133423
2902,*CCCCC(N)C(N)=O,0.2707563638687134
2903,*CC(N)CCC(=O)O,0.2706710398197174
2904,*C(CCCCCN)C(=O)O,0.27045783400535583
2905,*C(CC(C)C(=O)O)C(=O)O,0.2704342007637024
2906,*C(CCCN)C(=O)O,0.2703634202480316
2907,*C1CCCS(=O)(=O)C1,0.2702421247959137
2908,*SC(=O)C(CC)C(=O)O,0.27013736963272095
2909,*CCC(=O)NCC(=O)O,0.27009859681129456
2910,*C1C=CC(O)C1O,0.27007806301116943
2911,*C(=O)NCC1CCCCC1,0.26978763937950134
2912,*C(O)(CC(=O)O)CC(=O)O,0.26977938413619995
2913,*CCn1ccnc1,0.2696344256401062
2914,*CC(O)CC(O)CC(=O)O,0.2696342468261719
2915,*C(=O)NC1CCCC1,0.2694942057132721
2916,*CN1CC(C)OC(C)C1,0.269449383020401
2917,*NC(CCCC)C(=O)O,0.269439160823822
2918,*NC(=O)C1(CN)CC1,0.26919466257095337
2919,*C=C(C)CCC1OC1(C)C,0.2691713571548462
2920,*C(C)NC(=O)C1CC1,0.26913851499557495
2921,*NC(C(=O)O)C(C)CC,0.2690967321395874
2922,*NC(CCCC)C(N)=O,0.26897212862968445
2923,*C(C(=O)O)C(O)C(C)C,0.2689265310764313
2924,*C1CNC(=O)O1,0.2689257264137268
2925,*C(C(=O)O)N(O)CO,0.2689070999622345
2926,*n1cc(CO)nn1,0.2687177360057831
2927,*C(=O)C(CC)C(=O)O,0.26867029070854187
2928,*C1NCCCC1O,0.2686244249343872
2929,*C(CONC(N)=O)C(=O)O,0.26857027411460876
2930,*C(CC(C)C)NC=O,0.2684207260608673
2931,*NC(C(=O)OC)C(C)C,0.26841577887535095
2932,*C1CCCN(C)C1,0.26837751269340515
2933,*CCCN(C)CCC(=O)O,0.26830169558525085
2934,*CCC1CCCN1C,0.2682311534881592
2935,*N1CC(=O)NC(=O)C1,0.26817160844802856
2936,*CN1CCC(O)CC1,0.2681383192539215
2937,*CC(=O)NC1CC1,0.26809126138687134
2938,*CNCc1nnc(C)s1,0.2680452764034271
2939,*C(=O)CC(O)CC(=O)O,0.2680392861366272
2940,*c1coc(C)n1,0.267981618642807
2941,*C(C)C(=O)NCCCC,0.26796954870224
2942,*OC(=O)C(N)CCSC,0.26779061555862427
2943,*CC(C(=O)O)[N+](C)(C)C,0.2677161991596222
2944,*CNC(=O)CCC(=O)O,0.26745644211769104
2945,*CC(=O)NCCCO,0.26734909415245056
2946,*SC1(CC(=O)O)COC1,0.2673211395740509
2947,*C1C(O)CNC1O,0.2673119306564331
2948,*C(C)C(=O)NCC(=O)O,0.2672367990016937
2949,*C(=O)NC(B(O)O)C(C)C,0.26721855998039246
2950,*NC(CC(C)C)C(=O)O,0.2671465277671814
2951,*C(=O)C(=O)CC(O)C(O)O,0.2670708894729614
2952,*C(C#N)C(=O)C1CC1,0.2670544981956482
2953,*C1CCN(CCCC)CC1,0.2670322060585022
2954,*OC(=O)C(N)CCCCN,0.26698043942451477
2955,*CCSc1nc[nH]n1,0.2669347822666168
2956,*C1(CC(=O)O)COC1,0.2668779790401459
2957,*NC(=O)N1CCOCC1,0.2668238580226898
2958,*C(=O)NCCOC(C)=O,0.2667505741119385
2959,*CCC1CCN(C)CC1,0.26665276288986206
2960,*CCC(C)(O)CC(=O)O,0.26656585931777954
2961,*NC(CC(=O)O)C(=O)O,0.26639577746391296
2962,*NC(C(O)=NO)C(C)CC,0.26631203293800354
2963,*C(=O)NC(C)(C)C=NOC,0.2660738229751587
2964,*CC(C)C(=O)NCCCC,0.26605355739593506
2965,*C1(C)CCN(C)CC1,0.26600179076194763
2966,*C(CC(C)C)NC(C)O,0.26593971252441406
2967,*Cc1ncc[nH]1,0.26589977741241455
2968,*C(=O)C1(CN)CC1,0.26587975025177
2969,*CCCCC(N)C(=O)O,0.2658681571483612
2970,*NC1CCCN(C)C1,0.2657892107963562
2971,*N1CCC(OC)CC1,0.265739768743515
2972,*CCC(=O)NCCO,0.26565366983413696
2973,*C(=O)N1CCOCC1,0.265611469745636
2974,*C(=O)C1CC1(F)F,0.26556676626205444
2975,*C=CC1CC(C)=CCO1,0.26548656821250916
2976,*OCC(=O)NC1CC1,0.2654399275779724
2977,*CC(=O)NCCC(C)(C)C,0.26534560322761536
2978,*CNCC1CCCN1,0.2651744484901428
2979,*C1(NC(C)=O)CC1,0.26507043838500977
2980,*OC(C)CN1CCOCC1,0.26506462693214417
2981,*N(CC)C1CCCCC1,0.26503315567970276
2982,*C(C)NC(=O)C(F)(F)F,0.264963835477829
2983,*C1CCC(C(C)N)CC1,0.2649421989917755
2984,*C1CCN(C(C)C)CC1,0.2649419903755188
2985,*CC(C)OC(=O)CC(C)O,0.2648659646511078
2986,*CCCCNC(C)=O,0.2648187279701233
2987,*c1nc(O)cs1,0.2646852135658264
2988,*c1cnccn1,0.264619380235672
2989,*NC1COC(CO)C1,0.26456549763679504
2990,*C(=O)C1CCCO1,0.26455554366111755
2991,*C(C)NC(=O)C(C)N,0.2643533945083618
2992,*C(=O)N=C(CC)C(=O)O,0.2643287479877472
2993,*C(NC(C)=O)C(N)=O,0.2642946243286133
2994,*c1nc(=N)nc(C)[nH]1,0.2642822563648224
2995,*C(=O)NC(C=O)C(C)(C)C,0.26425760984420776
2996,*N1CCC(O)NC1O,0.2642328441143036
2997,*N1CCCC(CO)C1,0.26422151923179626
2998,*C(=O)NCCN1CCCC1,0.26418814063072205
2999,*CCNC(=O)C(C)O,0.2640721797943115
3000,*C(=O)NCC1CC1C,0.26405999064445496
3001,*C(CC=CN(C)CO)OC,0.26403889060020447
3002,*SCc1cccs1,0.26400473713874817
3003,*C(=O)CCC(N)C(=O)O,0.2638072073459625
3004,*CC1C2CCC#CCCC12,0.2637595534324646
3005,*OCCn1ccnn1,0.2636900842189789
3006,*C(C)=CC=CC(C)C(=O)O,0.26338592171669006
3007,*C(=O)NC(CO)C(C)(C)C,0.26335352659225464
3008,*CC(=O)N(CCO)CCO,0.26335209608078003
3009,*CCCCN(C)CC=C,0.26328206062316895
3010,*CC1CCN(C)CC1,0.26312050223350525
3011,*NC(=O)CC(N)C(=O)O,0.2630741000175476
3012,*C(=O)NCCCC(=O)O,0.26304784417152405
3013,*c1cscn1,0.2630464732646942
3014,*NCCc1ncc[nH]1,0.2629825174808502
3015,*CCNC(=O)OCC#C,0.2629624903202057
3016,*C(=O)C(C)NC(C)=O,0.26282402873039246
3017,*c1nnc(C(C)C)s1,0.26281431317329407
3018,*CNC(=O)OCCC,0.26281240582466125
3019,*C1CCC(=O)N1,0.26279953122138977
3020,*C(NC(C)=O)C(=O)O,0.26252779364585876
3021,*C(CC=CN(C)C=O)OC,0.26249080896377563
3022,*C(=O)NC1CCNC1,0.26248693466186523
3023,*C(=O)C1CC1F,0.2624741792678833
3024,*NC(C(=O)O)C(C)O,0.2623816132545471
3025,*C(=O)C1CCC=CCCC1,0.2623470723628998
3026,*C(=O)C(O)C(O)C(O)O,0.26229533553123474
3027,*NC1CCC(C)(O)CC1,0.26228582859039307
3028,*N1CCC(N)NC1O,0.26221078634262085
3029,*CNC(=O)CC(=O)O,0.2620888948440552
3030,*C(=O)C(N)CC(N)=O,0.262084037065506
3031,*CCC(=O)NCCSO,0.26207447052001953
3032,*C=C(C)C(C)OC(C)=O,0.2620638310909271
3033,*C(=O)OC1CCOC1,0.26202479004859924
3034,*NC(C=O)CC(=O)O,0.26199257373809814
3035,*NC(CCSC)C(=O)O,0.26195159554481506
3036,*CCN1CCNC1=O,0.2619193196296692
3037,*OCc1cncs1,0.2618757486343384
3038,*CN(C)C1=NCCO1,0.2617586851119995
3039,*C1CC2C=CC1C2,0.2617555260658264
3040,*CNCC(=O)CC(=O)O,0.26169368624687195
3041,*CCN(C)CCC(=O)O,0.26167523860931396
3042,*CCC(=O)NCCS,0.26163020730018616
3043,*CN1CCCC1=O,0.26140129566192627
3044,*CC1CCCN(C)C1,0.26139700412750244
3045,*C(=O)CCC(=O)NC,0.2613760828971863
3046,*CN(CC(=O)O)CC(=O)O,0.26128873229026794
3047,*c1nn(C)[nH]c1=O,0.26121288537979126
3048,*NC1C(C)CCC1O,0.2610946595668793
3049,*C(=O)C(N)CCCN,0.2609519064426422
3050,*NC(CCC(O)O)C(N)O,0.26083987951278687
3051,*CCC(=O)OC(CO)CO,0.260830283164978
3052,*CSc1cnccn1,0.2607945203781128
3053,*C(=O)C1CCOCC1,0.2607395648956299
3054,*c1nc(C)co1,0.260609894990921
3055,*C1CNC(=O)C1,0.2606033682823181
3056,*CC1CCCN1C,0.2605953514575958
3057,*NCc1ncc[nH]1,0.26057419180870056
3058,*CCNC(=O)COC,0.26055994629859924
3059,*C(C)CN1CCOCC1,0.2605226933956146
3060,*C(=O)C(NC)C(C)C,0.26048368215560913
3061,*NC(=O)C(C)(C)C(N)=O,0.26045823097229004
3062,*CNn1[nH]nnc1=N,0.2604355216026306
3063,*CCC(O)CC(=O)O,0.2602374851703644
3064,*CC(=O)NCC(C)CC,0.2602170705795288
3065,*NC(=O)CC(C)(C)O,0.26017284393310547
3066,*C(C)C(=O)NCC(C)C,0.26015132665634155
3067,*NC(CC(N)=O)C(N)=O,0.2600516378879547
3068,*CCCC(N)C(N)=O,0.2600431740283966
3069,*C(=O)NC(C)C(=O)O,0.26000192761421204
3070,*CNC(=O)CCCC#C,0.259968101978302
3071,*C(=O)N(CCC)CCC,0.25990015268325806
3072,*CCCC(N)C(=O)O,0.25967174768447876
3073,*Cc1cncs1,0.2596433460712433
3074,*CNC(=O)OC(C)(C)C,0.2595886290073395
3075,*NC1CCNCC1F,0.25955769419670105
3076,*C(=O)CN1CCN(C)CC1,0.2594854533672333
3077,*CCNC(=O)C(C)(C)C,0.2594655454158783
3078,*CCCNC(=O)CS,0.25943872332572937
3079,*C1NCCCC1(C)C,0.2593826651573181
3080,*CCCOC(=O)C=C,0.2593807280063629
3081,*NC(=O)C(N)C(C)(C)C,0.2593264579772949
3082,*C1NCC(O)C1O,0.2593175768852234
3083,*OC(=O)NCCCCCC,0.2592882812023163
3084,*C(CC=CC)OC(N)=O,0.2592579424381256
3085,*C1CCOC(C)(C)C1,0.2592413127422333
3086,*CCn1cncn1,0.2592233121395111
3087,*NC(=O)C(C)NC(C)=O,0.2591990530490875
3088,*NC(=O)CC(=O)C(=O)O,0.2591453492641449
3089,*C(C(=O)NC)C(C)(C)C,0.2590508460998535
3090,*C(=O)C(N)CCCCN,0.25903284549713135
3091,*CN1CCC(C)CC1,0.25902611017227173
3092,*N1CCC(F)(F)CC1,0.25902339816093445
3093,*NC(=O)C(N)CCSC,0.25896576046943665
3094,*CSc1nnnn1C,0.2588963210582733
3095,*N1CCC(F)(F)C1,0.25886887311935425
3096,*c1nccn1C,0.25884169340133667
3097,*CNC(C=S)C(=O)O,0.25873637199401855
3098,*NC1CCS(=O)(=O)CC1,0.2587336003780365
3099,*CC(OCC)C(=O)O,0.25844985246658325
3100,*CN1CCOCC1C,0.25828948616981506
3101,*CCCCCCCC(N)=O,0.258273184299469
3102,*C1=CC(=O)C(=O)C=C1,0.2582400441169739
3103,*C(C)CCCC(C)C(=O)O,0.25815898180007935
3104,*C(=O)CCCN(C)C,0.25812995433807373
3105,*C(O)C(N)CC(C)C,0.25812020897865295
3106,*CCNC(=O)CCC,0.2581014931201935
3107,*C(=O)NC(C=O)C(O)O,0.2580391764640808
3108,*NC(=O)C(C#N)C(C)=O,0.25797322392463684
3109,*C1(C(=O)O)CCC1,0.25789546966552734
3110,*C1OCC(O)C1O,0.2578735649585724
3111,*C(=O)N1CCN(C)CC1,0.25787264108657837
3112,*OCC1CCCNC1,0.25786641240119934
3113,*NC(C(C)=O)C(O)=NO,0.2578655481338501
3114,*N1CCCC(N)C1,0.25784218311309814
3115,*NC(=O)C(NC)C(C)C,0.2578192949295044
3116,*N1CCOC(CN)C1,0.2578192949295044
3117,*OC(=O)C(N)CC(=O)O,0.25779619812965393
3118,*CNC(=O)OCC#C,0.2577939033508301
3119,*C#CC(=O)NCCCC,0.25776442885398865
3120,*C(CF)CCC(=O)O,0.25775495171546936
3121,*C(C(O)=NO)C(C)CC,0.25769972801208496
3122,*C(CCC(O)O)C(N)O,0.25763997435569763
3123,*CC(N)C(N)=O,0.25761547684669495
3124,*C(NC(C)=O)C(C)(C)C,0.2576140761375427
3125,*C1CCS(=O)(=O)CC1,0.2575741112232208
3126,*NC(CCS)C(=O)O,0.2575705647468567
3127,*C(=O)NCCSC(C)=O,0.25753116607666016
3128,*OCC1OCC(O)C1O,0.25751596689224243
3129,*C(CCCC(=O)O)C(=O)O,0.2573866844177246
3130,*N1CCC(CO)CC1,0.25736016035079956
3131,*C=NCCC(N)C(=O)O,0.2572915554046631
3132,*CCCCCC(N)=O,0.25722524523735046
3133,*NC(=O)C(N)CCCCN,0.2571973502635956
3134,*CCCNC(=O)C=CC,0.25714290142059326
3135,*C(CCCC)C(N)=O,0.25712230801582336
3136,*NC(=O)C1CCCC1,0.25711119174957275
3137,*CC(O)CCC(=O)O,0.2571083605289459
3138,*C(=O)CC(=NO)C(O)O,0.2570061683654785
3139,*c1nnc(C(F)F)s1,0.25697335600852966
3140,*OCCCN1CCCCC1,0.25691691040992737
3141,*C(CO)NC(C)=O,0.25689074397087097
3142,*C(O)C(O)CSC(C)=O,0.2568364441394806
3143,*NC(=O)C(N)C(C)O,0.2568320631980896
3144,*C(=O)CN1CCCC1,0.256815105676651
3145,*CCC(=O)OCC(O)CO,0.2567192614078522
3146,*[N+]1(C)CCCCC1,0.25667667388916016
3147,*CC(N)c1nn[nH]n1,0.2566359341144562
3148,*NCCCCC(N)C(=O)O,0.2566242516040802
3149,*NC(=O)C(O)C(C)C,0.256622850894928
3150,*CC1CC1C(=O)O,0.2564748227596283
3151,*C(=O)C(C)S(=O)(=O)O,0.2564254105091095
3152,*n1cc(O)cn1,0.25639745593070984
3153,*N1CCCC1CO,0.25634896755218506
3154,*CCC(N)C(=O)O,0.256313681602478
3155,*C1(CC(O)CO)CC1,0.2561906576156616
3156,*C1CCN(CC)CC1,0.25616246461868286
3157,*C1=C(C)OCCS1,0.2561585307121277
3158,*C(CC(=O)O)C(N)=O,0.2561474144458771
3159,*NCCCN1CCCCC1,0.25613662600517273
3160,*c1ncc[nH]1,0.2561306357383728
3161,*n1cncc1N,0.2560875415802002
3162,*N=c1[nH]ccs1,0.2560787498950958
3163,*CC1(N)CCCCC1,0.25602442026138306
3164,*NC(=O)CCCC(=O)O,0.25595906376838684
3165,*C(CCCCN)C(N)=O,0.2559579014778137
3166,*n1cnc(=N)[nH]c1=O,0.2558850646018982
3167,*CNC(=O)C(C)O,0.2558375895023346
3168,*CCCNC(=O)O,0.25583598017692566
3169,*NC(=O)C(N)CC(C)C,0.2558116018772125
3170,*C(=O)OCC(C)C(=O)OC,0.25574272871017456
3171,*c1nccs1,0.255725622177124
3172,*C(=O)NCCC(=O)O,0.2556903064250946
3173,*C(=O)NC(=O)OCC,0.25568848848342896
3174,*C(=O)C(N)CCSC,0.25555965304374695
3175,*OCCN1CCCCC1,0.25547364354133606
3176,*CNC1(C(F)(F)F)CC1,0.2554579973220825
3177,*NC(CF)CCC(=O)O,0.2554510533809662
3178,*C(=O)NC(C=O)C(C)C,0.255398154258728
3179,*C(=S)C(C)NC(C)=O,0.255390465259552
3180,*CNC(CS)C(=O)O,0.25531765818595886
3181,*OCC1CCN(C)CC1,0.2552439272403717
3182,*C1CCS(=O)(=O)C1,0.25523924827575684
3183,*NC(C)C(=O)NCC(C)C,0.2551923394203186
3184,*COC(=O)C(N)C(C)C,0.25516605377197266
3185,*OC(=O)C(N)CC(N)=O,0.2550336420536041
3186,*CCCCC(N)=O,0.2550028860569
3187,*C(=O)C(CC)NC,0.25490623712539673
3188,*CCC=CC(O)C(N)CO,0.25485959649086
3189,*CCCCCC(=O)OCC,0.2546880543231964
3190,*C(=O)NCC1CCC1,0.2546813488006592
3191,*C(C)(O)[PH](=O)(=O)OC,0.25465553998947144
3192,*CCCN1CCN(C)CC1,0.2544907331466675
3193,*C(CCSC)NC=O,0.25445103645324707
3194,*Cn1cccn1,0.25444135069847107
3195,*C(C)OC(=O)CC(C)O,0.2544388175010681
3196,*NC(=O)C(N)CCCN,0.2543903887271881
3197,*CCCCCC(=O)OC,0.2542659044265747
3198,*C1COCCN1C,0.2542143762111664
3199,*N1CCN(CCOC)CC1,0.2541831135749817
3200,*N1CC(C)OC(C)C1,0.2540593445301056
3201,*NC(=O)CCCN(C)C,0.2540144622325897
3202,*NC(COCC)CC(C)C,0.253963440656662
3203,*NC1(C(=O)O)CC1,0.25382164120674133
3204,*C(N)CCC(=O)O,0.2537842392921448
3205,*C(C(=O)NC)C(C)C,0.2537762522697449
3206,*N1CCC(C)(N)CC1,0.2537653148174286
3207,*C(=O)C(C#N)C(C)=O,0.2536635100841522
3208,*CCCCCOC(C)=O,0.2536122798919678
3209,*NC(=O)CC1CCCC1,0.25361043214797974
3210,*C(=O)CC(C)C(=O)O,0.253600537776947
3211,*C1(C)CCCN1,0.2535776197910309
3212,*CCNC(=O)CCS,0.2535576820373535
3213,*C(=O)C(N)CC(C)C,0.2535321116447449
3214,*CCCCOC(C)=O,0.25352635979652405
3215,*NCC(N)CCC(=O)O,0.25351351499557495
3216,*Sc1ncc[nH]1,0.25350624322891235
3217,*CC[N+]1(C)CCCCC1,0.2534951865673065
3218,*CC(CCC)C(=O)O,0.2533336281776428
3219,*C(=O)N1CCCC1,0.2533295750617981
3220,*OC(=CC1CC1)C(=O)O,0.25327369570732117
3221,*C(=O)NCCCCC,0.25325533747673035
3222,*C1CC(C)CC(N)C1,0.2532337009906769
3223,*CCC(N)C(N)=O,0.2532157003879547
3224,*OCC1CCC(F)(F)CC1,0.2531808912754059
3225,*C(=O)C1(C#N)CC1,0.2531251907348633
3226,*CCCNC(=O)CCC,0.2531072497367859
3227,*C(CC(C)C)C(O)CCO,0.25301593542099
3228,*NCC1=S=C(C)NC1,0.2530026435852051
3229,*C(=O)C(N)C(C)O,0.25287607312202454
3230,*C(=O)N(C)CCCC,0.2528630793094635
3231,*NCC(O)C(N)CC(C)C,0.25285905599594116
3232,*CCCCC(=O)OCC,0.2528338134288788
3233,*C1CCCC(O)C1O,0.25281649827957153
3234,*C(=O)N(C=CN(C)C)CC,0.2527667284011841
3235,*OC(CCC(=O)O)C(=O)O,0.25274258852005005
3236,*CSCC(N)C(=O)O,0.2526216506958008
3237,*CCCCC(=O)OC,0.25242486596107483
3238,*C(=O)CCC(=O)O,0.2523971199989319
3239,*C=C1CC(O)CCC1=C,0.25232619047164917
3240,*[N+]1(CCO)CCCC1,0.25232160091400146
3241,*C(=O)N1CC(O)C1,0.25219985842704773
3242,*C1C(C)CC=CC1(C)C,0.2520573139190674
3243,*c1no[nH]c1=N,0.2520134150981903
3244,*CC(O)C(O)C(O)CO,0.2519773840904236
3245,*CCCCCCC(N)=O,0.25195395946502686
3246,*C(CC(N)=O)C(N)=O,0.25191953778266907
3247,*C(CCSC)C(=O)O,0.25190219283103943
3248,*Sc1nc(=N)[nH][nH]1,0.2518026530742645
3249,*C(CCSC)NCO,0.2516663074493408
3250,*NC(C(=O)O)C(C)(C)C,0.2516026794910431
3251,*C(=O)N(CCO)CCO,0.2515847980976105
3252,*N1CCN(CCCN)CC1,0.25157609581947327
3253,*c1cnco1,0.25157424807548523
3254,*NC(O)C(N)CC(C)C,0.2515360414981842
3255,*NC(CCO)C(=O)O,0.2514762580394745
3256,*C(=O)C(O)C(C)(C)C,0.2514730989933014
3257,*CC(=O)NCCC,0.2513819932937622
3258,*OC(=O)C1CCCCC1,0.2513115406036377
3259,*C(CC(C)(C)C)C(=O)O,0.2512555420398712
3260,*C(NC(C)=O)C(C)C,0.2512534260749817
3261,*C1OC1C(N)=O,0.25124287605285645
3262,*CCC(=O)NCCC,0.2510679066181183
3263,*C(=O)NCCCCCC,0.2510494291782379
3264,*N(C)CCC(N)C(=O)O,0.2510392665863037
3265,*CNC(=O)COC,0.2509954869747162
3266,*n1ccnc1,0.25090402364730835
3267,*C(C)C(=O)NCCN,0.2508264482021332
3268,*NCC1(O)CCCCC1,0.25070294737815857
3269,*C1CCN=C(N)N1,0.2505941092967987
3270,*C(=O)NCCCCCN,0.2504998445510864
3271,*CCC(=O)N(C)O,0.25048258900642395
3272,*C(O)(CO)C(F)(F)F,0.2503534257411957
3273,*C(CCCCN)C(O)O,0.2503332793712616
3274,*NCCCCC(N)C(N)=O,0.25031954050064087
3275,*CC1CCCN1,0.25031721591949463
3276,*CCC(=O)NCC,0.25031301379203796
3277,*CCC1CCN1C,0.25017601251602173
3278,*CC(CC)C(=O)O,0.25015848875045776
3279,*C(O)C(O)C(N)CO,0.250156044960022
3280,*C(CC1CC1)C(=O)O,0.25015321373939514
3281,*C[N+]1(C)CCCCC1,0.25013166666030884
3282,*CCCN1CCOCC1,0.25013017654418945
3283,*N1CCN(C(C)(C)C)CC1,0.24995765089988708
3284,*C(=O)NCC(C)C(C)(C)C,0.24993088841438293
3285,*CN1CCCC1C,0.2498534768819809
3286,*C(=O)C(N)C(C)(C)C,0.2498282790184021
3287,*CCCCCCOC(C)=O,0.24982205033302307
3288,*C1CCC(CO)O1,0.24979107081890106
3289,*CNC(=O)CCC,0.24966807663440704
3290,*C(O)C(N)CCSCC,0.24959269165992737
3291,*CSc1ncc[nH]1,0.2495478242635727
3292,*C(=O)CC1CCCCC1,0.2495260089635849
3293,*NC(=O)C1(F)CC1,0.24952036142349243
3294,*CCNC(=O)CC,0.2495109587907791
3295,*NC1CCOCC1N,0.24949543178081512
3296,*C(O)C(N)C(C)O,0.24930211901664734
3297,*C1CCNCC1F,0.24923670291900635
3298,*CCCN1CCCCC1,0.24920904636383057
3299,*C1(C#N)CCCCC1,0.24918220937252045
3300,*C(=O)NCCCOCC,0.24911624193191528
3301,*NC(=O)C1CC1F,0.24908433854579926
3302,*C(=O)C(O)C(O)CO,0.24901776015758514
3303,*C(O)CN1CCCC1,0.24895650148391724
3304,*C1CCCN1CC,0.2489107847213745
3305,*CN1CCC(O)C1,0.24888430535793304
3306,*NC(=O)C(N)CC(N)=O,0.2488628476858139
3307,*N1CCC(O)CC1,0.24877415597438812
3308,*N1CCC(CN)CC1,0.24877044558525085
3309,*C(=O)CC(=O)CC(C)O,0.2487489879131317
3310,*C1(C(=O)O)CC1,0.2487102448940277
3311,*NCCCN1CCOCC1,0.24865104258060455
3312,*C(N)CC(N)=O,0.24862514436244965
3313,*CN1CCN(C(C)C)CC1,0.24851103127002716
3314,*CC(O)CCCC(=O)O,0.24847841262817383
3315,*C(CCS)C(=O)O,0.2484750598669052
3316,*CC(=O)NCCO,0.24846026301383972
3317,*CC(C)(N)C(=O)O,0.2484574019908905
3318,*CCC(N)=O,0.24841491878032684
3319,*CC(=O)NCC(C)(C)C,0.24839076399803162
3320,*S(=O)(=O)N1CCCCC1,0.248382568359375
3321,*C(O)NCCCCC,0.24828174710273743
3322,*C1CC1C(=O)O,0.24827070534229279
3323,*N=c1[nH][nH]c(=S)s1,0.24818716943264008
3324,*C(=O)N=c1nn[nH][nH]1,0.24817553162574768
